Log Number,Voltage (V),Current (mA),Power (mW),Energy (J),State
250.0,7.792,395.5,3081.736,0.0,IDLE
250.5,7.788,384.7,2996.0436,0.0,IDLE
251.0,7.788,390.4,3040.4352,0.0,IDLE
251.5,7.792,397.5,3097.3199999999997,0.0,IDLE
252.0,7.791,391.3,3048.6183,0.0,IDLE
252.5,7.788,383.6,2987.4768000000004,0.0,IDLE
253.0,7.792,396.0,3085.632,0.0,IDLE
253.5,7.792,390.2,3040.4384,0.0,IDLE
254.0,7.791,382.6,2980.8366000000005,0.0,IDLE
254.5,7.788,383.1,2983.5828,0.0,IDLE
255.0,7.795,384.6,2997.9570000000003,0.0,IDLE
255.5,7.795,382.2,2979.249,0.0,IDLE
256.0,7.787,378.4,2946.6007999999997,0.0,IDLE
256.5,7.791,384.3,2994.0813000000003,0.0,IDLE
257.0,7.791,385.7,3004.9887,0.0,IDLE
257.5,7.559,903.5,6829.556500000001,0.0,DRIVING
258.0,7.688,819.5,6300.316,0.0,DRIVING
258.5,7.697,803.0,6180.691,0.0,DRIVING
259.0,7.692,804.2,6185.906400000001,0.0,DRIVING
259.5,7.573,788.5,5971.3105000000005,0.0,DRIVING
260.0,7.458,1059.4,7901.0052000000005,0.0,DRIVING
260.5,7.487,1553.9,11634.0493,0.0,DRIVING
261.0,7.702,791.7,6097.673400000001,0.0,DRIVING
261.5,7.788,392.2,3054.4536,0.0,IDLE
262.0,7.784,384.8,2995.2832,0.0,IDLE
262.5,7.788,385.8,3004.6104,0.0,IDLE
263.0,7.788,390.8,3043.5504,0.0,IDLE
263.5,7.784,387.0,3012.408,0.0,IDLE
264.0,7.78,382.0,2971.96,0.0,IDLE
264.5,7.788,389.5,3033.426,0.0,IDLE
265.0,7.788,390.1,3038.0988,0.0,IDLE
265.5,7.784,384.3,2991.3912,0.0,IDLE
266.0,7.788,391.0,3045.108,0.0,IDLE
266.5,7.788,397.2,3093.3936,0.0,IDLE
267.0,7.784,388.2,3021.7488,0.0,IDLE
267.5,7.784,387.7,3017.8568,0.0,IDLE
268.0,7.788,390.5,3041.214,0.0,IDLE
268.5,7.78,388.4,3021.752,0.0,IDLE
269.0,7.784,387.1,3013.1864,0.0,IDLE
269.5,7.788,391.3,3047.4444000000003,0.0,IDLE
270.0,7.784,393.2,3060.6688,0.0,IDLE
270.5,7.779,385.1,2995.6929,0.0,IDLE
271.0,7.788,391.3,3047.4444000000003,0.0,IDLE
271.5,7.792,390.2,3040.4384,0.0,IDLE
272.0,7.783,385.4,2999.5682,0.0,IDLE
272.5,7.788,390.0,3037.32,0.0,IDLE
273.0,7.788,389.9,3036.5412,0.0,IDLE
273.5,7.784,388.9,3027.1976,0.0,IDLE
274.0,7.788,385.7,3003.8316,0.0,IDLE
274.5,7.788,394.0,3068.472,0.0,IDLE
275.0,7.784,390.4,3038.8736,0.0,IDLE
275.5,7.784,385.9,3003.8455999999996,0.0,IDLE
276.0,7.788,390.4,3040.4352,0.0,IDLE
276.5,7.788,392.3,3055.2324000000003,0.0,IDLE
277.0,7.784,387.5,3016.2999999999997,0.0,IDLE
277.5,7.792,392.1,3055.2432,0.0,IDLE
278.0,7.783,388.6,3024.4738,0.0,IDLE
278.5,7.78,387.2,3012.416,0.0,IDLE
279.0,7.788,395.9,3083.2691999999997,0.0,IDLE
279.5,7.784,391.3,3045.8792,0.0,IDLE
280.0,7.784,385.1,2997.6184000000003,0.0,IDLE
280.5,7.784,390.8,3041.9872,0.0,IDLE
281.0,7.788,398.2,3101.1816,0.0,IDLE
281.5,7.784,387.9,3019.4136,0.0,IDLE
282.0,7.779,388.2,3019.8078,0.0,IDLE
282.5,7.788,390.6,3041.9928000000004,0.0,IDLE
283.0,7.784,389.3,3030.3112,0.0,IDLE
283.5,7.784,393.3,3061.4472,0.0,IDLE
284.0,7.785,391.0,3043.935,0.0,IDLE
284.5,7.784,389.4,3031.0896,0.0,IDLE
285.0,7.788,385.7,3003.8316,0.0,IDLE
285.5,7.788,391.2,3046.6656,0.0,IDLE
286.0,7.784,389.2,3029.5328,0.0,IDLE
286.5,7.784,387.9,3019.4136,0.0,IDLE
